Title,Reviews,Sold,Original Price,Store Name,Store City,Description,Order Processing,Positive Feedback,Total Feedback,Product URL
Keyboard Gaming Fantech Mechanical MK857 MAXFIT61 FROST Wired ,,,Rp545.000,Asiatech Dusit,Jakarta Pusat,"Keyboard Gaming Fantech Mechanical MK857 MAXFIT61 FROST Wired*Konfirmasi stok sebelum pemesananSwitch: (KONFIRMASI SWITCH)BLACK REDBLACK BLUEWHITE REDWHITE BLUETRANSPARENT CASING + UNDER GLOW RGBTampilan FROST yang sedikit transparan dan terdapat lampu UNDER GLOW semakin menambah estetik.SOUTH FACING RGB SWITCH & HOTSWAPPABLE (5 PIN)MAXFIT61 FROST compatible dengan berbagai tipe mechanical Switch mulai dari Gateron, Cherry dan Kailh, hingga Mechanical Switch yang memiliki 5 Pin dan sudah menggunakan SOUTH FACING PCB agar tidak ada lagi interference antara Switch dengan Keycaps apapun.MAGIC FNAll the Magic, in one key. Dengan mudah mengakses tombol penting untuk fungsi, dan mengontrol media Anda, dan bahkan mengatur fungsi Custom. Dengan menekan Fn+CAPS, Anda mendapatkan akses cepat ke tombol multimedia, tombol beranda, tombol khusus, dan lainnya. Software MAXFIT61 memungkinkan Anda mengganti, memindahkan seluruh tombol keyboard sesuai dengan keinginan (Layout Baru) kecuali tombol FNMAXFIT61 FROST KEYCAP GUIDEBagi yang hendak mengganti Keycap sesuai selera masing-masing, simak referensi ukuran Keycap MAXFIT61 pada gambar produk di atas agar tidak terjadi kesalahan dalam memilih. Keycap bawaan MAXFIT61 menggunakan OEM Profile.TERDAPAT 2 PILIHAN WARNA (HITAM & PUTIH)TERDAPAT 2 PILIHAN SWITCH (BLUE CLICKY & RED SILENT)SPESIFIKASI Lengkap :60% KEYBOARD LAYOUT (61 Tombol)SOUTH FACING RGBHOT-SWAPPABLE (Support up to 5 pin Switches)Outemu Switch Bawaan (Blue Switch, Red Switch)Pre-Lube Stabilizer (SHIFT, ENTER, SPACE-BAR, BACKSPACE)Include Damper FoamMAGIC FNDetachable Type-COnboard MemoryALL ANTIGHOSTINGRGB Per-KeySize 294mm x 103mm x 42mmBerat 566grSoftware MK857 download diGaransi Resmi 1 Tahun Fantech Care",± 13 jam,927 Feedback Positif,dari 965 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hle7k7-jual-keyboard-gaming-fantech-mechanical-mk857-maxfit61-frost-wired
Keyboard Gaming MSI Vigor GK50 Elite LL US Kailh Blue Mechanical Gaming Keyboard ,,,Rp875.000,AKA Official ,Jakarta Barat,"KAILH BLUE MECHANICAL SWITCH - ACCURACY AND ENDURANCETombol biru Kailh disesuaikan untuk para gamer yang mencari keyboard mekanis presisi yang membutuhkan tekanan tombol lebih ringan.ERGONOMIC DESIGNKeyboard dengan desain keycap tinggi-rendah yang ergonomis menjaga tangan dan pergelangan tangan Anda dalam posisi yang nyaman dan alami yang mengurangi ketegangan dan rasa sakit saat mengetik atau bermain game untuk waktu yang lama.SHOW YOUR COLORS PER KEYKeyboard dengan desain keycap tinggi-rendah yang ergonomis menjaga tangan dan pergelangan tangan Anda dalam posisi yang nyaman dan alami yang mengurangi ketegangan dan rasa sakit saat mengetik atau bermain game untuk waktu yang lama.DURABLE AND CONTEMPORARY DESIGNPelat atas logam yang disikat dan penutup tombol berlapis matte membuat VIGOR GK50 ELITE tahan lama dan tidak akan mudah meninggalkan sidik jari di permukaan penutup tombol.Tombol khusus berbentuk oktagonal melengkapi tampilan kontemporernya.HOTKEYS FOR RAPID CONTROLTombol pintas pencahayaan yang nyaman memungkinkan Anda mengubah kecepatan, arah, atau mode dengan mudah.Di bagian atas terdapat tombol pintas untuk penyesuaian volume, kontrol media, dan aktivasi Afterburner .SUPPORTED BY DRAGON CENTERSesuaikan pengaturan rinci untuk mempersonalisasi gaya Anda dalam perangkat lunak Dragon Center terbaru.FULLY GEARED UPSatu penarik keycap ekstra dan dua keycaps cembung (kiri CTRL x1 dan ALT x1) disediakan oleh GK50 ELITE, memungkinkan Anda mengganti keycaps dengan mudah.FiturMechanical switches provide accuracy and enduranceThe ergonomic high-low keycap design reduces strain and pain of hands and wristsBrushed metal top plate and octagonal-shaped keycapsStunning per-key RGB lighting and various effectsSteady Gaming Base provides incredible feedback and anti-slip performanceFine-tune detail settings with Dragon Center",± 16 jam,20.888 Feedback Positif,dari 21.035 feedback,https://www.bukalapak.com/p/elektronik/setrika-steamer/4f54g37-jual-keyboard-gaming-msi-vigor-gk50-elite-ll-us-kailh-blue-mechanical-gaming-keyboard
Keyboard Gaming Mechanical TKL Sades Khanda - Removable Switch ,,,Rp363.000,Reformasi Computer,Jakarta Barat,"SETIAP PEMBELIAN AKAN DAPAT FREE LOGAM MULIA SELAMA PERSEDIAAN MASIH ADA, SEGERA CHEKOUT!!!Khanda TKL Mechanical Gaming KeyboardSpecification:Key Quantity : 87 KeyKeyboard Switch : Outemu Removable Blue SwitchInterface : USB InterfaceCsble Length : 1,75MCable Type : PVC CableKeycaps : Double Injection KeycapsTop Cover : ABSBottom Cover : ABSWeight : 650gKeyboard Dimension : 361x135 x 37mmWork Voltage : 5VCurrent : 250mALED ModesPress LED : LED Mode ChangesFN + LED : LED Color ChangeFN + PrtSc : LED DIrection ChangesFN + ScrLK : LED Speed ChangesFN + Esc : Reset (press 3 sec)Multimedia CombinationsFN + F1 : Music IconFN + F2 : Decrease Volume IconFN + F3 : Increase Volume IconFN + F4 : Mute Sound IconFN + F5 : Stop IconFN + F6 : Previous IconFN + F7 : Play/Pouse IconFN + F8 : Next IconFN + F9 : EmailFN + F10: WebsiteFN + F11: LockFN + F12: CalculatorFN + Win: Windows Lock",± 17 jam,1.548 Feedback Positif,dari 1.701 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4h7ehgm-jual-keyboard-gaming-mechanical-tkl-sades-khanda-removable-switch
KEYBOARD GAMING REXUS MECHANICAL AYAKA SERIES KONOTORI KG5 + MOUSEPAD ,,,Rp399.000,house of computer bjm,Banjarmasin,"KEYBOARD GAMING REXUS MECHANICAL AYAKA SERIES KONOTORI KG5 + MOUSEPADAYAKA Series adalah produk baru dari Rexus yang terdiri dari bundling mousepad & keyboard. Rexus menghadirkan 2 (dua) motif dari Ayaka Series, yaitu Kutsurogu (Anime-theme) dan Mizunami (Pop Art-theme). Keyboard dari Ayaka Series menggunakan layout full-key dengan tombol berjumlah 104. Dengan koneksi kabel USB dan penggunaan switch Outemu, keyboard ini dapat dicopot pasang switchnya ke switch Outemu lainnya dan juga dapat diganti keycaps-nya sesuai selera (Removable). Mousepad dari Ayaka Series dapat disebut juga Deskmat karna dimensinya yang cukup panjang, yaitu 8003003 sehingga dapat mengcover keyboard dan mouse dalam satu wadah. Colorway yang disajikan mampu membuat setup Anda menjadi lebih hidup dan sangat terasa Japanese vibes-nya.104 Keys Full Size KeyboardDual Tone Keycaps Color (Mint and Violet)Broken White Case ColorOutemu Switch (Blue, Brown, Red)Detachable Type-C CableABS Double Injection Keycaps16 LED ModeWith Japanese Thematic Mousepad: 8003003mmMizunami Series: Pop Art ThemeKutsurogu Series: Anime ThemeSPESIFIKASITombol : 104 tombolKonektivitas : Kabel USBTegangan Operasi : 5VMultimedia : Kombinasi FN+F1-F12Switch : Switch Outemu (Blue, Brown, Red)Kekuatan Aktuasi : 60g  10gJarak Antar Tombol : 4.0  0.5MMTeknik Cetak Keycap : Injeksi GandaKelembaban Penyimpanan : 93%(40C)Temperatur Penyimpanan : -40~+85CUkuran (LPT) : 440 X 130 X 35mmBobot : 650g  20gArus Operasi : <250mAArus Siaga : <20mA (lampu latar mati)Kabel USB : PVC Cable 4.0mm*1.5MDurabilitas : 20 juta kaliAnti-ghosting : 26 tombolTemperatur Kerja : 0~45CKelembaban Kerja : 20~90%",± 11 jam,33 Feedback Positif,dari 37 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hr1ema-jual-keyboard-gaming-rexus-mechanical-ayaka-series-konotori-kg5-mousepad
Corsair K68 Cherry MX Red Switch RGB keyboard mechanical Second ,,,Rp850.000,kadutt shop,Jakarta Barat,Corsair K68 Cherry MX Red Switch RGB keyboard SecondCherry MX red switchkondisi mulus tetapikadang doble klik di tombol Tinclude dus,± 14 jam,7.464 Feedback Positif,dari 7.464 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hmbb4g-jual-corsair-k68-cherry-mx-red-switch-rgb-keyboard-mechanical-second
Keyboard Gaming Mechanical TKL Sades Khanda - Removable Switch ,,,Rp363.000,Citra Komputer,Jakarta Barat,"SETIAP PEMBELIAN AKAN DAPAT FREE LOGAM MULIA SELAMA PERSEDIAAN MASIH ADA, SEGERA CHEKOUT!!!Khanda TKL Mechanical Gaming KeyboardSpecification:Key Quantity : 87 KeyKeyboard Switch : Outemu Removable Blue SwitchInterface : USB InterfaceCsble Length : 1,75MCable Type : PVC CableKeycaps : Double Injection KeycapsTop Cover : ABSBottom Cover : ABSWeight : 650gKeyboard Dimension : 361x135 x 37mmWork Voltage : 5VCurrent : 250mALED ModesPress LED : LED Mode ChangesFN + LED : LED Color ChangeFN + PrtSc : LED DIrection ChangesFN + ScrLK : LED Speed ChangesFN + Esc : Reset (press 3 sec)Multimedia CombinationsFN + F1 : Music IconFN + F2 : Decrease Volume IconFN + F3 : Increase Volume IconFN + F4 : Mute Sound IconFN + F5 : Stop IconFN + F6 : Previous IconFN + F7 : Play/Pouse IconFN + F8 : Next IconFN + F9 : EmailFN + F10: WebsiteFN + F11: LockFN + F12: CalculatorFN + Win: Windows Lock",± 15 jam,11.197 Feedback Positif,dari 11.794 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4h7ehfg-jual-keyboard-gaming-mechanical-tkl-sades-khanda-removable-switch
Mechanical Keyboard keyboards Gaming HyperX Alloy Elite RGB Cherry MX BLUE ,,,Rp1.999.000,panji,Jakarta Timur,Mechanical Keyboard keyboards Gaming HyperX Alloy Elite RGB Cherry MX BLUEKelengkapan: FULLSET (Box dan semua isinya)Kondisi: NORMALPemakaian pribadi,± 16 jam,21 Feedback Positif,dari 23 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/43h50u8-jual-mechanical-keyboard-keyboards-gaming-hyperx-alloy-elite-rgb-cherry-mx-blue
,,,,,,,,,,https://www.bukalapak.com/u/panjiprathama
Keyboard Gaming Mechanical TKL Sades Khanda - Removable Switch ,,1 Terjual,Rp363.000,Multi Komputer,Jakarta Barat,"SETIAP PEMBELIAN AKAN DAPAT FREE LOGAM MULIA SELAMA PERSEDIAAN MASIH ADA, SEGERA CHEKOUT!!!Khanda TKL Mechanical Gaming KeyboardSpecification:Key Quantity : 87 KeyKeyboard Switch : Outemu Removable Blue SwitchInterface : USB InterfaceCsble Length : 1,75MCable Type : PVC CableKeycaps : Double Injection KeycapsTop Cover : ABSBottom Cover : ABSWeight : 650gKeyboard Dimension : 361x135 x 37mmWork Voltage : 5VCurrent : 250mALED ModesPress LED : LED Mode ChangesFN + LED : LED Color ChangeFN + PrtSc : LED DIrection ChangesFN + ScrLK : LED Speed ChangesFN + Esc : Reset (press 3 sec)Multimedia CombinationsFN + F1 : Music IconFN + F2 : Decrease Volume IconFN + F3 : Increase Volume IconFN + F4 : Mute Sound IconFN + F5 : Stop IconFN + F6 : Previous IconFN + F7 : Play/Pouse IconFN + F8 : Next IconFN + F9 : EmailFN + F10: WebsiteFN + F11: LockFN + F12: CalculatorFN + Win: Windows Lock",± 14 jam,20.779 Feedback Positif,dari 20.800 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4h7ehfy-jual-keyboard-gaming-mechanical-tkl-sades-khanda-removable-switch
Redragon Mechanical Keyboard RGB Ultra Low Profile HORUS TKL- K622-RGB ,,,Rp640.000,Multi Komputer,Jakarta Barat,"SETIAP PEMBELIAN REDRAGON K622-RGB FREE LOGAM MULIA 24 KARATSELAMA PERSEDIAAN MASIH ADABURUAN CEKOUT !!!!Worriless Wired Trans: A USB-A to USB-C solid cable guarantees you the most stable key registrations from any precise daily work or intense gaming case. Blocks out any possible signal interference and removes the psychological concern of cordless delay.Frosted Metal Cover: The top board of the Horus keyboard is made from durable aluminum material makes the structure steady and still with slim form. The classic black frosted surface process offers an advanced minimalist look and nice fingerprint-resistant touch.80% TKL Low-Profile: Compact tenkeyless 87 keys in low-profile design, offers more space for mouse movement and shorter actuation distance. Provides precise performance at half the height while retaining white simplicity style.More Extra Practical: Set with 4*5 on-the-fly macro keys and a dedicated function area for media control. Convenient to rec frequently used macros without software, play the next song, or just scroll for volume adjustment.Endless Redefine Ways: With powerful software support, whatever backlit modes, key reassignments or combo keys macro records all enable for easy access. Level up your working efficiency and gaming performance in the best way.",± 14 jam,20.779 Feedback Positif,dari 20.800 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hg22s1-jual-redragon-mechanical-keyboard-rgb-ultra-low-profile-horus-tkl-k622-rgb
Rapoo V500 Pro Mechanical Keyboard Gaming ,,,Rp449.000,Clover Garment Indonesia,Bandung,"Clover Garment Indonesia===============MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% BNIB100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================RAPOO GAMING VPRO V500PRO* Metal Cover* Mix-coloured / Yellow Backlit* Key Lifetime : 60 Million Times* 12 Multimedia Hotkeys* Spill Resistant Design* Anti Ghosting* On-board MemoryDimensi Produk434.0*131.1*36.5 mmPersyaratanWindows XP / VISTA / 7 / 8 / 10 atau versi terbaruPort USB",± 1-2 hari,2.396 Feedback Positif,dari 2.647 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hqfoz4-jual-rapoo-v500-pro-mechanical-keyboard-gaming
New Razer Blackwidow Chroma - Rgb Mechanical Gaming Keyboard ,,,Rp3.400.000,Andrew Wisqi,Jakarta Pusat,TANYAKAN STOK SEBELUM MEMBELIDESKRIPSI PRODUK LIHAT DI GOOGLE LEBIH LENGKAP !READY STOCK DAN UNTUK INFORMASI LEBIH LANJUT SILAHKAN HUBUNGI ADMIN,± 4-5 hari,1 Feedback Positif,dari 3 feedback,https://www.bukalapak.com/p/hobi-koleksi/video-game/aksesoris/1d5iogj-jual-new-razer-blackwidow-chroma-rgb-mechanical-gaming-keyboard
,,,,,,,,,,https://www.bukalapak.com/u/kaduttshop
KEYBOARD GAMING REXUS MECHANICAL AYAKA SERIES HENKA KG5 + MOUSEPAD ,,,Rp399.000,house of computer bjm,Banjarmasin,"KEYBOARD GAMING REXUS MECHANICAL AYAKA SERIES HENKA KG5 + MOUSEPADAYAKA Series adalah produk baru dari Rexus yang terdiri dari bundling mousepad & keyboard. Rexus menghadirkan 2 (dua) motif dari Ayaka Series, yaitu Kutsurogu (Anime-theme) dan Mizunami (Pop Art-theme). Keyboard dari Ayaka Series menggunakan layout full-key dengan tombol berjumlah 104. Dengan koneksi kabel USB dan penggunaan switch Outemu, keyboard ini dapat dicopot pasang switchnya ke switch Outemu lainnya dan juga dapat diganti keycaps-nya sesuai selera (Removable). Mousepad dari Ayaka Series dapat disebut juga Deskmat karna dimensinya yang cukup panjang, yaitu 8003003 sehingga dapat mengcover keyboard dan mouse dalam satu wadah. Colorway yang disajikan mampu membuat setup Anda menjadi lebih hidup dan sangat terasa Japanese vibes-nya.104 Keys Full Size KeyboardDual Tone Keycaps Color (Mint and Violet)Broken White Case ColorOutemu Switch (Blue, Brown, Red)Detachable Type-C CableABS Double Injection Keycaps16 LED ModeWith Japanese Thematic Mousepad: 8003003mmMizunami Series: Pop Art ThemeKutsurogu Series: Anime ThemeSPESIFIKASITombol : 104 tombolKonektivitas : Kabel USBTegangan Operasi : 5VMultimedia : Kombinasi FN+F1-F12Switch : Switch Outemu (Blue, Brown, Red)Kekuatan Aktuasi : 60g  10gJarak Antar Tombol : 4.0  0.5MMTeknik Cetak Keycap : Injeksi GandaKelembaban Penyimpanan : 93%(40C)Temperatur Penyimpanan : -40~+85CUkuran (LPT) : 440 X 130 X 35mmBobot : 650g  20gArus Operasi : <250mAArus Siaga : <20mA (lampu latar mati)Kabel USB : PVC Cable 4.0mm*1.5MDurabilitas : 20 juta kaliAnti-ghosting : 26 tombolTemperatur Kerja : 0~45CKelembaban Kerja : 20~90%",± 11 jam,33 Feedback Positif,dari 37 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/aksesoris-lainnya-241/4hr1enp-jual-keyboard-gaming-rexus-mechanical-ayaka-series-henka-kg5-mousepad
,,,,,,,,,,https://www.bukalapak.com/u/andrewwisqi31
HP Keyboard Mechanical Gaming GK200 Hp GK200 GK-200 GK 200 ,106 Ulasan,186 Terjual,Rp290.000,hanskomputer,Jakarta Pusat,"HP Keyboard Mechanical Gaming GK200PRODUK YANG DITAMPILKAN BERARTI STOCK READY GARANSI 1 TAHUN.> Elegant and minimalist style.> Blue Switch.> Key cap and aperture with backlight, multi-color, colorful and uniform.> Body Uper Metal.> Key Life 60 Million.> Rainbow.> Anti Ghosting.> Responsive keys with comfortable hand feel and lifes up to 60 milion time.> Humanization design""""'work with Fn increase a series of commonly used shortcut function keys.> Return to default by press FN +ESC combo keys 3s.> Intelligence auto sleep mode:Keyboard goes into sleep mode to turn off all LED after 10 minutes ofidle.Press any key to wake up. Mainframe goes into sleep mode or standby mode, keyboard backlightturn off, once restart the computer, keyboard backlight restore to previous setting.> Three sets of lights custom mode, users can custom backlit area and color according to his favorite.",± 21 jam,9.353 Feedback Positif,dari 9.372 feedback,https://www.bukalapak.com/p/komputer/aksesoris-226/keyboard/4hfo047-jual-hp-keyboard-mechanical-gaming-gk200-hp-gk200-gk-200-gk-200
ASUS ROG Falchion Ace RGB 65% Wired Mechanical Gaming Keyboard ,,,Rp1.690.000,Galaxy Solusindo,Malang,"Compact design: 65% keyboard in a 60% frame masterfully incorporates arrow and navigation keys    ROG NX mechanical switches: Lubricated stem and housing for smoother clicks and to eliminate bouncing noise respectively, fast actuation and ROG-tuned force curves for great, consistent keystrokes    Better typing experience: Specially designed ROG switch stabilizer to ensure smooth keystrokes and stability for longer keys, plus ROG ABS keycaps and built-in sound-dampening foam for improved acoustics    Intuitive control: Interactive touch panel for easy adjustments and customization    Dual USB-C: Flexible port placement for a neater setup, and enable users to quick-toggle switch between two PCs    Ergonomic design: Three keyboard tilt angles for comfort and control     Portable protection: Innovative keyboard cover case provides on-the-go protectionSPECIFICATION:Key SwitchROG NX MechanicalConnectivityUSB 2.0 (TypeC to TypeA)Size (Full/TKL)65%LightingPer-Key RGB LEDsAURA SyncYesAnti-Ghosting100% Anti-GhostingMacro KeysAll Keys Programmable On-the-Fly Recording Support (except for 'Fn')USB Report rate(USB Report rate) 1000 HzProfile Hot KeysFn + 1 / 2 / 3 / 4 / 5 / 6* * 6 is defaultLighting Effects Hot KeysFn + Right or Fn + LeftBrightness Setting Hot KeysFn + Up: Brightness up Fn + Down: Brightness downMacro Hot KeysOn-the-Fly Macro Recording: Step 1: Fn + L-ALT to start recording Step 2: Fn + L-ALT to end recording Step 3: Assign new macro keyMedia Hot KeysPlay/Pause (F5), Stop (F6), Previous (F7), Next (F8), Mute (F9), Volume Down (F10), Volume Up (F11). Stealth Key (F12)OSWindows 10Windows 11SoftwareArmoury CrateDimensions305.79 x 101 x 37.5mmWeightABS: Approx. 593g (without cable)PBT: Approx. 599g (without cable)ColorBlackWhiteContents1 x ROG Falchion Ace gaming keyboard1 x Detachable Braided Cable1 x Quick Start Guide1 x ROG Sticker1 x Warranty Booklet",± 14 jam,7.214 Feedback Positif,dari 7.244 feedback,https://www.bukalapak.com/p/komputer/gaming/mouse-keyboard-gaming/4hqhl2p-jual-asus-rog-falchion-ace-rgb-65-wired-mechanical-gaming-keyboard
